"site","radius","RESERVOIR","BORROWPITS","DUGOUT","LAGOON","BORROWPIT.DRY","SUMP","ROAD.UNCLASSIFIED","ROAD.UNIMPROVED","INTERCHANGE.RAMP","ROAD.GRAVEL.1L","ROAD.GRAVEL.2L","ROAD.PAVED.1L","ROAD.PAVED.2L","ROAD.PAVED.DIV","ROAD.PAVED.UNDIV.1L","ROAD.PAVED.UNDIV.2L","ROAD.PAVED.UNDIV.4L","ROAD.UNPAVED.2L","TRUCK.TRAIL","AIRP.RUNWAY","ROAD.UNPAVED.1L","ROAD.PAVED.4L","ROAD.PAVED.3L","RLWY.SGL.TRACK","RLWY.SPUR","CANAL","VEGETATED.EDGE.ROADS","VEGETATED.EDGE.RAILWAYS","GRVL.SAND.PIT","MINES.PITLAKE","MISC.OIL.GAS.FACILITY","FACILITY.UNKNOWN","FACILITY.OTHER","OIL.GAS.PLANT","CLEARING.UNKNOWN","URBAN.INDUSTRIAL","CLEARING.WELLPAD.UNCONFIRMED","WELL.CASED","WELL.GAS","WELL.OIL","WELL.OTHER","TRANSFER_STATION","LANDFILL","RECREATION","GOLFCOURSE","CAMPGROUND","GREENSPACE","SURROUNDING.VEG","RUNWAY","TRANSMISSION.LINE","CFO","RURAL.RESIDENCE","URBAN.RESIDENCE","COUNTRY.RESIDENCE","RESIDENCE_CLEARING","WELL.ABAND","ROUGH_PASTURE","CROP","TAME_PASTURE","FRUIT.VEGETABLES","CUTBLOCK","PRE.LOW.IMPACT.SEISMIC","TRAIL","DISTURB_VEG","PIPELINE","water","exposed_land","developed","shrubland","grassland","agriculture","coniferous_forest","broadleaf_forest","mixed_forest"
"Cell 56",4750,0,0,0.000625859,0,0,0,0.002800728,0.000506051,0,0.00662585,0.000249822,0,0,0,0,0.002406569,0,0,0.000160567,0,0,0,0,0,0,0,0.013219051,0,0,0,0,0,6.5e-05,0,0,0,0,0,0.001050477,0,0,0,0,0,0.005430534,0.001297795,0,0,0,0.006094575,0.0018827,0.013515295,0,0.002200275,0,0.003442554,0.037218223,0.436959906,0.038683434,0,0,0.001986086,0.00098634,0,0,0.068092505,0,0.077026169,0.074835587,0.021832968,0.356009122,0.008769031,0.30529924,0.088135378
"Cell 56",500,0,0,0.002936733,0,0,0,0.001487751,0.002946703,0,0.012409429,0,0,0,0,0,0.015270797,0,0,0.002659001,0,0,0,0,0,0,0,0.042719834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051366755,0,0,0,0,0.021247526,0.230893238,0.292384188,0,0,0.000647929,0,0,0,0.028776334,0,0.186377984,0.445267462,0,0.099745255,0,0.239832947,0
"Cell 56",5000,0,0,0.000629296,0,0,0,0.002763958,0.000619098,0,0.006847051,0.000299395,0,0,0,0,0.002381693,0,0,0.000144911,0,0,0,0,0,0,0,0.013409245,0,0,0,0,0,5.86e-05,0,0,0,0,0,0.000948055,0,0,0,0,0,0.005902385,0.001781539,0,0,0,0.005975161,0.001699137,0.013774558,5.44e-05,0.002365053,0,0.003412081,0.037954827,0.438336243,0.035342944,0,0,0.001895858,0.001002178,0,2.83e-07,0.068937756,0,0.078021021,0.075661901,0.020319365,0.357639437,0.009744688,0.30050563,0.089170202
"Cell 56",750,0,0,0.001305214,0,0,0,0.000661223,0.001309646,0,0.008390423,0,0,0,0,0,0.013250676,0,0,0.001181778,0,0,0,0,0,0,0,0.038824704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022829669,0,0,0,0,0.04255494,0.207999785,0.238161372,0,0,0.001203027,0,0,0,0.093162352,0,0.130732014,0.375634077,0,0.142581168,0,0.248408674,0.00948171
"Cell 57",1000,0,0,0.001468349,0,0,0,0.006425868,0,0,0.013065038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014791853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024459825,0,0.024237475,0,0.004235646,0.108427453,0.457650495,0.017848442,0,0,0.002784933,0.000431496,0,0,0,0,0.104936492,0.081341168,0,0.509516853,0,0.293314307,0.010891173
"Cell 57",1250,0,0,0.001409613,0,0,0,0.005822313,0,0,0.011202488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013288814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022698548,0,0.05205486,0,0.005246282,0.081880941,0.535992773,0.016669678,0,0,0.002144633,0.000420437,0,0,0,0,0.089976694,0.128859061,0.003169453,0.535298707,0,0.235725732,0.006970351
"Cell 57",1500,0,0,0.0016315,0,0,0,0.006313247,0,0,0.012633685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01755266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017631352,0,0.064660442,0,0.005647579,0.056861765,0.576256288,0.032353742,0,0,0.001536431,0.00029197,0,0,0,0,0.096830131,0.176902427,0.006369108,0.508406617,2.97e-05,0.20662151,0.004840521
"Cell 57",1750,0,0,0.00191083,0,0,0,0.005266256,0,0,0.011209643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015843815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020347933,0,0.055638704,0,0.005532345,0.042653608,0.591532244,0.05285564,0,0,0.001128806,0.000214509,0,0,0,0,0.087765877,0.181531369,0.008190992,0.513881736,0.004344604,0.20072912,0.003556301
"Cell 57",2000,0,0,0.001781269,0,0,0,0.005408056,0.000351954,0,0.009924752,0,0,0,0,0,0.001220287,0,0,0,0,0,0,0,0,0,0,0.016452651,0,0,0,0,0,0,0,0,0,0,0.000907349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022483326,0,0.042598383,0,0.004235701,0.035616213,0.606357401,0.065387053,0,0,0.000916733,0.000164233,0,0,0,0,0.087640873,0.184967331,0.007913616,0.53220551,0.006022787,0.178527085,0.002722793
"Cell 57",2250,0,0,0.001671712,0,0,0,0.004826098,0.000648418,0,0.008873051,0,0,0,0,0,0.002524499,0,0,0,0,0,0,0,0,0,0,0.017180552,0,0,0,0,0,0,0,0,0,0,0.000834126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023128928,0,0.033657982,0,0.004355621,0.031758613,0.620323878,0.066143936,0,0,0.000867215,0.000150162,0,0,0,0,0.086405795,0.16694269,0.006252733,0.564365188,0.004758745,0.167541449,0.003733397
"Cell 57",250,0,0,0,0,0,0,0.010405071,0,0,0.012345978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012495559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078002542,0,0,0,0,0.431637557,0.004199525,0,0,0,0.010385934,0,0,0,0,0,0.093624812,0,0,0.422697022,0,0.47722779,0.006450361
"Cell 57",2500,0,0,0.001409606,0,0,0,0.004083682,0.000684968,0,0.008005649,0,0,0,0,0,0.002859154,0,0,0,0,0,0,0,0,0,0,0.016352943,0,0,0,0,0,0,0,0,0,0,0.000675642,0,0,0,0,0,0,0,0,0,0,0,0.002785753,0,0.019843718,0,0.027262965,0,0.005421714,0.028257297,0.628300163,0.072300153,0,0,0.000923663,0.000227557,0,0,0,0,0.080747486,0.159741203,0.006909084,0.58256597,0.004383967,0.161633316,0.004018973
"Cell 57",2750,0,0,0.001332705,0,0,0,0.003499572,0.000612755,0,0.007281656,0,0,0,0,0,0.002934014,0,0,0,0,0,0,0,0,0,0,0.015344132,0,0,0,0,0,0,0,0,0,0,0.000558382,0.000602629,0,0,0,0,0,0,0,0,0,0,0.004330103,0,0.016873429,0,0.022531376,0,0.00504083,0.026291676,0.631968042,0.070088397,0,0,0.001047421,0.00048078,0,0,0,0,0.07350227,0.161504958,0.00764182,0.582944136,0.00536266,0.162072893,0.006971263
"Cell 57",3000,0,0,0.001490976,0,0,0,0.003314563,0.000514884,0,0.007170255,0,0,0,0,0,0.002902222,0,0,0,0,0,0,0,0,0,0,0.01532065,0,0,0,0,0,0,0,0,0,0,0.000469196,0.000506376,0,0,0,0,0,0,0,0,0,0,0.005201057,0,0.015719997,0,0.018932615,0,0.005176965,0.031100084,0.626361687,0.059106675,0,0,0.001489263,0.000540198,0,0,0.000686545,0,0.071248229,0.163817506,0.008678482,0.56961598,0.004506143,0.173284857,0.00816226
"Cell 57",3250,0,0,0.00169958,0,0,0,0.003092297,0.000438718,0,0.007740646,0,0,0,0,0,0.002820977,0,0,3.09e-05,0,0,0,0,0,0,0,0.016199737,0,0,0,0,0,4.22e-07,0,0,0,0,0.000399788,0.000431468,0,0,0,0,0,0,0,0,0,0,0.006521755,0,0.014832355,0,0.016131932,0,0.004411142,0.034535784,0.627149484,0.051984387,0,0,0.001748738,0.000545801,0,7.41e-09,0.001568234,0,0.073161461,0.163228879,0.008352952,0.565008702,0.003839554,0.175960267,0.008879951
"Cell 57",3500,0,0,0.001678104,0,0,0,0.003164289,0.000380726,0,0.007928578,0,0,0,0,0,0.002719942,0,0,2.67e-05,0,0,0,0,0,0,0,0.016344912,0,0,0,0,0,0.000119681,0,0,0,0,0.000344715,0.000645054,0,0,0,0,0,0,0,0,0,0,0.006741201,0,0.015843226,0,0.013909676,0,0.003828104,0.037294641,0.626442964,0.046798637,0,0,0.00180647,0.000489052,0,0.00018676,0.002117403,0,0.074461148,0.158260544,0.007202291,0.561431932,0.003310636,0.181119503,0.012096544
"Cell 57",3750,0,0,0.001461815,0,0,0,0.003098521,0.000599057,0,0.00821495,0,0,0,0,4.74e-05,0.002611707,0,0,2.32e-05,0,0,0,0,0,0,0,0.016819046,0,0,0,0,0,0.000104255,0,0,0,0,0.000300285,0.000648165,0,0,0,0,0,0,0,0,0,0,0.006774125,0,0.016137032,0,0.012139684,0,0.00421685,0.036621096,0.624637599,0.044855415,0,0,0.002052993,0.000462708,0,0.000186436,0.002504639,0,0.078782063,0.145898469,0.00726546,0.562507386,0.003527726,0.186363249,0.013151007
"Cell 57",4000,0,0,0.001329633,0,0,0,0.003187864,0.000567714,0,0.008193098,0,0,0,0,0.00010144,0.002502312,0,0,2.04e-05,0,0,0,0,0,0,0,0.016472904,0,0,0,0,0,9.16e-05,0,0,0,0,0.000263923,0.00085449,0,0,0,0,0,0,0,0,0,0,0.006695443,0,0.016198539,0,0.012668432,0,0.005041101,0.040143777,0.613135153,0.046602117,0,0,0.00207503,0.000434874,0,0.00016386,0.004860915,0,0.078293739,0.137725934,0.008837636,0.56216457,0.003655367,0.191372259,0.013089578
"Cell 57",4250,0,0,0.001300673,0,0,0,0.00336433,0.000591966,0,0.008165399,0,0,0,0,0.000142812,0.00239657,0,0,3.65e-05,0,0,0,0,0,0,0,0.016369223,0,0,0,0,0,8.12e-05,0,0,0,0,0.000233786,0.000848415,0,0,0,0,0,0,0.000472796,0,0,0,0.006558778,0,0.016416407,0,0.014360623,0,0.00547173,0.043509962,0.601039449,0.048891385,0,0,0.001992006,0.000403928,0,0.000145149,0.008279531,0,0.07726297,0.133619904,0.011326159,0.555242656,0.00485539,0.195680971,0.013732418
"Cell 57",4500,0,0,0.001232674,0,0,0,0.003351735,0.000741019,0,0.008029533,0,0,0,0,0.000174624,0.002296639,0,0,5.32e-05,0,0,0,0,0,0,0,0.016263245,0,0,0,0,0,7.24e-05,0,0,0,0,0.00026694,0.000900198,0,0,0,0,0,0,0.000486236,0,0,0,0.006391964,0,0.017021362,0,0.015652719,0,0.004886236,0.043325076,0.593102748,0.052548258,0,0,0.0018849,0.000387003,0,0.00012947,0.011209422,0,0.075811655,0.128056402,0.010758585,0.549977631,0.005218766,0.202640504,0.016327034
"Cell 57",4750,0,0,0.001106334,0,0,0,0.003529973,0.000759798,0,0.008267371,0,0,0,0,0.000199117,0.0022008,0,0,8.11e-05,0,0,0,0,0,0,0,0.016782308,0,0,0,0,0,6.5e-05,0,0,0,0,0.000374311,0.001213734,0,0,0,0,0,0,0.0004364,0,0,0,0.006206249,0,0.018415443,0,0.016255447,0,0.004593716,0.041842637,0.585616541,0.056083564,0,0,0.001854339,0.00037901,0,0.0001162,0.013882421,0,0.078319842,0.119148194,0.011146381,0.543991089,0.005741692,0.205767465,0.022002916
"Cell 57",500,0,0,0,0,0,0,0.008102627,0,0,0.020958444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021866744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036091684,0,0,0,0,0.206753933,0.098207388,0.066565895,0,0,0.004556884,0,0,0,0,0,0.15598692,0.003213253,0,0.349983143,0,0.448839216,0.041977447
"Cell 57",5000,0,0,0.001117996,0,0,0,0.003627806,0.000692797,0,0.008252681,0,0,0,0,0.00022451,0.002111709,0,0,7.32e-05,0,0,0,0,0,0,0,0.016574902,0,0,0,0,0,5.86e-05,0,0,0,0,0.000337816,0.001126471,0,0,0,0,0,0,0.000393851,0,0,0,0.00597981,0,0.017741558,0,0.017442728,0,0.005001271,0.039644287,0.58008904,0.058628569,0,0,0.001757889,0.000382339,0,0.00010487,0.014367602,0,0.078064822,0.108765345,0.010937081,0.540926714,0.005182861,0.215899303,0.025856271
"Cell 57",750,0,0,0.001305191,0,0,0,0.005190917,0,0,0.015710659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016831979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025672171,0,0.001248984,0,0.001690857,0.130947945,0.319635904,0.031730563,0,0,0.003769365,0,0,0,0,0,0.121672869,0.046473638,0,0.43364752,0,0.378843883,0.019362086
"Cell 58",1000,0,0,0.002202553,0,0,0,0.001741699,0,0,0,0,0,0,0,0,0.010870406,0,0,0,0,0,0,0,0,0,0,0.013229113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006737665,0,0,0,3.59e-05,0.017724541,0.722643012,0,0,0,0.000860309,0,0,0,0,0,0.039595801,0.037380829,0.036444117,0.685816908,0,0.200762347,0
"Cell 58",1250,0,0,0.002349388,0,0,0,0.001423314,0.000446531,0,0,0,0,0,0,0,0.008871286,0,0,0,0,0,0,0,0,0,0,0.011294438,0,0,0,0,0,0,0,0,0,0,0,0.002916755,0,0,0,0,0,0,0,0,0,0,0,0,0.01137415,0,0,0,0.005933635,0.011343706,0.738824952,0.001868758,0,0,0.000550598,0,0,0,0,0,0.033843513,0.084225464,0.045749662,0.654871731,0.001481901,0.173877462,0.005950269
"Cell 58",1500,0,0,0.002155847,0,0,0,0.002084782,0.000630389,0,0.002676934,0,0,0,0,0,0.007470644,0,0,0,0,0,0,0,0,0,0,0.014475831,0,0,0,0,0,0,0,0,0,0,0,0.002025524,0,0,0,0,0,0,0,0,0,0,0,0,0.010637985,0,0.013591309,0,0.00753032,0.010014702,0.691177106,0.025280534,0,0,0.000382359,0,0,0,0,0,0.048682475,0.123920001,0.039798662,0.607665258,0.006839063,0.168636159,0.004458375
"Cell 58",1750,0,0,0.002398596,0,0,0,0.003213623,0.000753054,0,0.006355185,0,0,0,0,0,0.006445053,0,0,0.000184624,0,0,0,0,0,0,0,0.01964873,0,0,0,0,0,0,0,0,0,0,0.000772213,0.001488869,0,0,0,0,0,0,0,0,0,0,0,0,0.011492982,0,0.028233682,0,0.0069957,0.012468889,0.632543314,0.040330233,0,0,0.000280917,2.75e-05,0,0,0,0,0.077872724,0.161350998,0.039642361,0.526166954,0.005376047,0.186304794,0.003286119
"Cell 58",2000,0,0,0.002018997,0,0,0,0.004554957,0.000815294,0,0.008436027,0,0,0,0,0,0.005660394,0,0,0.000244994,0,0,0,0,0,0,0,0.021330852,0,0,0,0,0,0,0,0,0,0,0.001055691,0.002289076,0,0,0,0,0,0,0,0,0,0,0,0,0.021570096,0,0.037774741,0,0.007684498,0.022694574,0.543278751,0.082257962,0,0,0.000256435,0.000110458,0,0,0,0,0.095672659,0.18056151,0.040390996,0.473525194,0.004116036,0.198923742,0.006809865
"Cell 58",2250,0,0,0.00190954,0,0,0,0.005759422,0.001100676,0,0.008782425,0,0,0,0,0.000361669,0.005045753,0,0,0.000193575,0,0,0,0,0,0,0,0.021435095,0,0,0,0,0,0,0,0,0,0,0.000834126,0.001808652,0,0,0,0,0,0,0,0,0,0,0.004604024,0,0.025592794,0,0.041564861,0,0.007794118,0.034469995,0.467741968,0.119159544,0,0,0.000839442,0.000156583,0,0,0,0,0.102133551,0.182421773,0.035673295,0.448497817,0.003252176,0.219897238,0.008124151
"Cell 58",250,0,0,0.023493969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294187533,0,0,0,0.010918548,0,0,0,0,0,0,0,0,0.410930825,0,0.589069175,0
"Cell 58",2500,0,0,0.001644562,0,0,0,0.0052103,0.001089566,0,0.008267786,0,0,0,0,0.000677735,0.004550271,0,0,0.000156796,0,0,0,0,0,0,0,0.01991361,0,0,0,0,0,0,0,0,0,0,0.000675642,0.001788975,0,0,0,0,0,0,0,0,0,0,0.005597544,0,0.022984539,0,0.038275346,0,0.007542585,0.040316994,0.414788262,0.144684436,0,0,0.001403152,0.000311526,0,0.000398183,0.00107688,0,0.097592251,0.173434721,0.029618645,0.436685534,0.002634263,0.250666114,0.008291591
"Cell 58",2750,0,0,0.001359142,0,0,0,0.005006398,0.001332561,0,0.007612252,0,0,0,0,0.000862206,0.004141674,0,0,0.000129583,0,0,0,0,0,0,0,0.018781747,0,0,0,0,0,0,0,0,0,0,0.000558382,0.00181338,0,0,0,0,0,0,0,0,0,0,0.005756544,0,0.022480232,0,0.034045813,0,0.008989436,0.053778488,0.37780554,0.15797319,0,0,0.00179488,0.000395493,0,0.000346679,0.004675618,0,0.094117117,0.155758386,0.02601012,0.432423468,0.002944981,0.265250779,0.018819531
"Cell 58",3000,0,0,0.001223631,0,0,0,0.004912752,0.00126716,0,0.007711754,0,0,0,0,0.00096228,0.003800376,0,0,0.000108886,0,0,0,0,0,0,0,0.018530046,0,0,0,0,0,0,0,0,0,0,0.000469196,0.001523743,0,0,0,0,0,0,0,0,0,0,0.005790625,0,0.023736521,0,0.033898375,0,0.008146205,0.061831183,0.355942262,0.156693328,0,0,0.002168494,0.000471946,0,0.000637498,0.006046538,0,0.091907855,0.141934946,0.025603942,0.434893087,0.004130142,0.267891234,0.027592255
"Cell 58",3250,0,0,0.001042621,0,0,0,0.00502987,0.001107943,0,0.007635797,0,0,0,0,0.001051125,0.003511113,0,0,9.28e-05,0,0,0,0,0,0,0,0.017980179,0,0,0,0,0,0,0,0,0,0,0.000399788,0.001600389,0,0,0,0,0,0,0,0,0,0,0.005688805,0,0.022445577,0,0.038829713,0,0.007762244,0.064126806,0.343644941,0.144845329,0,0,0.002718212,0.000491882,0,0.000884321,0.010073495,0,0.088222315,0.136754302,0.028861981,0.422649242,0.00433128,0.279881061,0.029226324
"Cell 58",3500,0,0,0.001034496,0,0,0,0.005222086,0.000998585,0,0.007310651,0,0,0,0,0.001284377,0.003262646,0,0,8e-05,0,0,0,0,0,0,0,0.017360373,0,0,0,0,0,0,0,0,0,0,0.000344715,0.001491529,0,0,0,0,0,0,0,0,0,0,0.005524895,0,0.020864516,0,0.044308594,0,0.007505814,0.063017978,0.342237102,0.128939484,0,0,0.002801785,0.000500836,0,0.000982496,0.014050151,0,0.084513118,0.130134908,0.029115546,0.412089666,0.004276401,0.29942705,0.02639316
"Cell 58",3750,0,0,0.001116631,0,0,0,0.005371528,0.000940992,0,0.008050849,0,0,0,0,0.00146827,0.00304699,0,0,6.97e-05,0,0,0,0,0,0,0,0.018999752,0,0,0,0,0,0,0,0,0,0,0.000300285,0.001299287,0,0,0,0,0,0,0,0,0,0,0.005332523,0,0.019415938,0,0.05018108,0,0.007336477,0.063138822,0.352208192,0.112320617,0,0,0.00286012,0.000493214,0,0.001016926,0.017313248,0,0.08716148,0.121200526,0.031057517,0.408729464,0.004243196,0.304083776,0.026210793
"Cell 58",4000,0,0,0.001009496,0,0,0,0.005227294,0.000887468,0,0.00819198,0,0,0,0,0.001565484,0.002858012,0,0,6.12e-05,0,0,0,0,0,0,0,0.019273861,0,0,0,0,0,0,0,0,0,0,0.000263923,0.001168223,0,0,0,0,0,0,0,0,0,0,0.00513145,0,0.018176858,0,0.057538047,0,0.006569316,0.060656021,0.360519879,0.098719292,0,0,0.00288465,0.000546645,0,0.001018296,0.024381979,0,0.086927617,0.113860552,0.029416275,0.412279004,0.004816679,0.303500107,0.024817786
"Cell 58",4250,0,0,0.000934872,0,0,0,0.00511704,0.000941725,0,0.008122881,0,0,0,0,0.001766482,0.002690635,0,0,5.43e-05,0,0,0,0,0,0,0,0.019446292,0,0,0,0,0,0,0,0,0,0,0.000233786,0.001263856,0,0,0,0,0,0,0,0,0,0,0.004932064,0,0.016633272,0,0.061838775,0,0.006181651,0.060888207,0.368720615,0.087591559,0,0,0.002823963,0.000585484,0,0.001004156,0.026123432,0,0.086240006,0.115338714,0.027008008,0.412614569,0.00533219,0.303334592,0.024008489
"Cell 58",4500,0,0,0.00087014,0,0,0,0.005159959,0.000986768,0,0.007728183,0,0,0,0,0.001953199,0.002541934,0,0,4.84e-05,0,0,0,0,0,0,0,0.018939374,0,0,0,0,0.000144709,0,0,9.77e-05,0,0,0.000208532,0.001127329,0,0,0,0,0,0,0,0,0,0,0.004735231,0,0.015967326,0,0.062314084,0,0.005536504,0.065057439,0.374733033,0.078554908,0,0,0.002769751,0.000565008,0,0.000986983,0.028284307,0,0.083120757,0.115256199,0.026032634,0.415537392,0.005341068,0.301097739,0.025329905
"Cell 58",4750,0,0,0.000846037,0,0,0,0.005033671,0.000994186,0,0.007511964,0,0,0,0,0.001948692,0.002413209,0,0,4.34e-05,0,0,0,0,0,0,0,0.018334384,0,0,0,0,0.000652459,0,0,0.000745044,0,0,0.000278194,0.001011785,0,0,0,0,0,0,0,0,0,0,0.004549991,0,0.016101405,0,0.05906728,0,0.00551193,0.071016655,0.381429594,0.070528112,0,0,0.002686098,0.000532647,0,0.000964136,0.029071342,0,0.080913182,0.114578022,0.024903619,0.421531938,0.005210134,0.296106748,0.027685016
"Cell 58",500,0,0,0.005873492,0,0,0,0,0,0,0,0,0,0,0,0,0.017755155,0,0,0,0,0,0,0,0,0,0,0.021798615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031065332,0.592213365,0,0,0,0.003441235,0,0,0,0,0,0.051715461,0,0.029679522,0.636757712,0,0.281847315,0
"Cell 58",5000,0,0,0.000881016,0,0,0,0.00509759,0.000975062,0,0.007611797,0,0,0,0,0.001908599,0.002610091,0,0,5.23e-05,0,0,0,0,0,0,0,0.018568941,0,0,0,0,0.001019003,0,0,0.000854369,0,0,0.000337816,0.000913136,0,0,0,0,0,0,0.00022692,0,0,0,0.004371447,0,0.017588949,0,0.055529173,0,0.005140636,0.070726729,0.383709892,0.065603415,0,0,0.002755475,0.000517349,0,0.000938609,0.029737776,0,0.08268206,0.112811036,0.024954725,0.418790769,0.005191927,0.297826862,0.028004845
"Cell 58",750,0,0,0.00391565,0,0,0,0.002199474,0,0,0,0,0,0,0,0,0.013847145,0,0,0,0,0,0,0,0,0,0,0.016855693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009641208,0,0,0,0,0.031145977,0.654115217,0,0,0,0.001529438,0,0,0,0,0,0.046184031,0.018088266,0.05299561,0.671020937,0,0.211711159,0
"Cell 59",1000,0,0,0.001468395,0,0,0,0.001496609,0.006264258,0,0.002135401,0,0,0,0,0.002831698,0.024361156,0,0,0,0,0,0,0,0,0,0,0.058149552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004753519,0,0,0,0,0,0,0,0,0,0.011585729,0,0,0,0.002882194,0.027417438,0.353870899,0.145770243,0,0,0,0.000210914,0,0,0.000264698,0,0.166729986,0.000801468,0.046523249,0.519719792,0,0.265960814,0
"Cell 59",1250,0,0,0.00226701,0,0,0,0.002204666,0.005639816,0,0.001963864,0,0,0,0,0.002711396,0.022832224,0,0,0,0,0,0,0,0,0,0,0.054675094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003042252,0,0,0,0,0,0,0,0,0,0.017451107,0,0.008193075,0,0.002710956,0.028015301,0.327431718,0.182059318,0,0,0,0.000566182,0,0,0.009935219,0,0.156485603,0.01920363,0.035868516,0.541407392,0,0.237099646,0
"Cell 59",1500,0,0,0.002370514,0,0,0,0.003270847,0.004427665,0,0.001758594,0,0,0,0,0.002969677,0.019580511,0,0,0,0,0,0,0,0,0,0,0.047630348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002112675,0,0,0,0,0,0,0,0,0,0.021810572,0,0.024846034,0,0.001882608,0.023910178,0.348815425,0.176749733,0,0,0.000866303,0.000675751,0,0,0.011691239,0,0.136983014,0.033640973,0.033584175,0.537683491,0,0.246417109,0
"Cell 59",1750,0,0,0.002582251,0,0,0,0.004335201,0.003964891,0,0.001572483,0,0,0,0,0.003410954,0.016953282,0,0,0,0,0,0,0,0,0,0,0.042867937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155217,0,0,0,0,0,0,0,0,0,0.025892793,0,0.04187805,0,0.001383141,0.034568031,0.321657813,0.17085826,0,0,0.001304457,0.000984333,0,0,0.013746575,0,0.122024769,0.053637734,0.028948193,0.496447809,0.000346612,0.263843035,0.021005272
"Cell 59",2000,0,0,0.002386121,0,0,0,0.004574941,0.003752397,0,0.001806963,0,0,0,0,0.003500809,0.014888434,0,0,0,0,0,0,0,0,0,0,0.040008949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118838,0,0,0,0,0,0,0,0,0,0.023789536,0,0.051291611,0,0.003034064,0.037417918,0.305120535,0.167177922,0,0,0.002119863,0.001079659,0,0,0.020824039,0,0.111379626,0.070991006,0.022164492,0.46181532,0.003017418,0.278537329,0.031270771
"Cell 59",2250,0,0,0.001931597,0,0,0,0.004376421,0.003739063,0,0.002161237,0,0,0,0,0.003335718,0.013248232,0,0,0,0,0,0,0,0,0,0,0.037664565,0,0,0,0,0,0,0,0,0,0,0,3.13e-05,0,0,0.000938967,0,0,0,0,0,0,0,0,0,0.022853754,0,0.05797293,0,0.002526687,0.040062264,0.302084629,0.168417806,0,0,0.001986218,0.000933034,0,0,0.021502422,0,0.106500631,0.082460594,0.017512685,0.441796129,0.005368922,0.286417025,0.03844159
"Cell 59",250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041284782,0,0,0,0,0,0,0,0,0,0,0.005202187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042888641,0,0,0,0,0,0.243620507,0,0,0,0,0,0,0,0,0,0.111629257,0,0.090576363,0.232592779,0,0.565201606,0
"Cell 59",2500,0,0,0.001762054,0,0,0,0.005014196,0.003184905,0,0.003469956,0.000167307,0,0,0,0.003578407,0.011696082,0,0,0,0,0,0,0,0,0,0,0.037404894,0,0,0,0,0,0,0,0,0,0,0,0.000729164,0,0,0.000760563,0,0,0,0,0,0,0,0,0,0.021734535,0,0.076960507,0,0.003076904,0.038977997,0.312191009,0.168965899,0,0,0.001794099,0.000755758,0,0,0.017416962,0,0.111217858,0.085686704,0.014307123,0.430387541,0.004348827,0.290511045,0.046123939
